model,group,seed,layer,pair,retrieval_p1,retrieval_p1_nn,cos_gap,cka,centroid_dist,median_pct_rank,mean_pct_rank,mrr,retrieval_p5,median_rank
curriculum-s45,switched,45,2,eng-zho,0.3921765295887662,0.1875626880641925,0.0476888418197631,0.5992690920829773,0.3839325904846191,0.998995983935743,0.9836567936741952,0.5062377656153956,0.6354062186559679,2.0
curriculum-s45,switched,45,2,nld-zho,0.2823470411233701,0.1514543630892678,0.0440123081207275,0.586020290851593,0.387615293264389,0.9969879518072288,0.9731443325961824,0.405378123474191,0.541123370110331,4.0
curriculum-s45,switched,45,3,eng-nld,0.7943831494483451,0.6384152457372116,0.0814233422279357,0.6604518890380859,0.3232910633087158,1.0,0.9973902631589548,0.8527878661517577,0.92728184553661,1.0
curriculum-s45,switched,45,3,eng-zho,0.4317953861584754,0.2693079237713139,0.0614953637123107,0.5756879448890686,0.3972857296466827,0.998995983935743,0.9862554531063068,0.546036541111122,0.675025075225677,2.0
curriculum-s45,switched,45,3,nld-zho,0.3149448345035105,0.1890672016048144,0.0552005767822265,0.5580986738204956,0.3986897468566894,0.9969879518072288,0.9775999685804402,0.4367467381480946,0.5752256770310933,4.0
curriculum-s45,switched,45,4,eng-nld,0.8665997993981946,0.7452357071213641,0.1010870337486267,0.6652123332023621,0.3305616676807403,1.0,0.9988640620657152,0.909986444747606,0.9679037111334002,1.0
curriculum-s45,switched,45,4,eng-zho,0.5466399197592778,0.3851554663991976,0.0751417875289917,0.585734486579895,0.3983600735664367,1.0,0.9936063209709448,0.6571604666716918,0.7883650952858575,1.0
curriculum-s45,switched,45,4,nld-zho,0.4413239719157472,0.2973921765295887,0.069259762763977,0.5665555000305176,0.3928972780704498,0.998995983935743,0.986712647984113,0.5614853741724932,0.7036108324974925,2.0
curriculum-s45,switched,45,5,eng-nld,0.905717151454363,0.7933801404212637,0.1031098961830139,0.6854159832000732,0.3356728851795196,1.0,0.9992975915698904,0.936435586593766,0.9749247743229688,1.0
curriculum-s45,switched,45,5,eng-zho,0.5957873620862588,0.428284854563691,0.0758100748062133,0.6064323782920837,0.4079489707946777,1.0,0.9957598699713598,0.7014189905064842,0.8284854563691073,1.0
